from_fua;to_fua;time;weight
3580;199;0;129862000
3580;2114;0;4465500
3580;2233;0;26518100
3580;2312;0;511100
3580;2435;0;4535500
3580;2449;0;14300
3580;2593;0;8809800
3580;2659;0;4836300
3580;2663;0;9291560
3580;2702;0;761669183.52
3580;2772;0;246600
3580;2787;0;4214000
3580;279;0;896400
3580;2818;0;935680
3580;2877;0;1840000
3580;2891;0;9973656
3580;296;0;27907700
3580;2988;0;7801220
3580;3002;0;132300
3580;3041;0;381239200
3580;3093;0;2359548.8
3580;310;0;4983900
3580;3147;0;782812000
3580;3171;0;7313100
3580;3222;0;214966600
3580;328;0;8603900
3580;3371;0;7222400
3580;3442;0;12290300
3580;3539;0;30130200
3580;3583;0;523170
3580;3635;0;105700
3580;3718;0;6742000
3580;3754;0;203000
3580;3793;0;2807200
3580;3799;0;572700
3580;3869;0;9966600
3580;387;0;1019500
3580;3881;0;416133400
3580;3949;0;562600
3580;397;0;35100
3580;3984;0;231400
3580;4094;0;1860900
3580;410;0;3691000
3580;4118;0;2098700
3580;4153;0;2601300
3580;4255;0;18125085.94
3580;4294;0;5669300
3580;4328;0;11168900
3580;4355;0;450000
3580;4393;0;2965146.59
3580;44;0;4e+05
3580;4454;0;4696400
3580;4460;0;2027000
3580;4520;0;88700
3580;4523;0;11721500
3580;4553;0;5e+05
3580;4558;0;17127690.01
3580;4586;0;132500
3580;4736;0;1361120
3580;4788;0;528000
3580;481;0;126798200
3580;4867;0;724400
3580;4888;0;1e+05
3580;4946;0;16894242
3580;4996;0;7650960
3580;5004;0;136500
3580;5067;0;4473600
3580;5071;0;69200
3580;5087;0;688404900
3580;5236;0;21630900
3580;5288;0;2506700
3580;536;0;816560
3580;537;0;24094300
3580;54;0;259100
3580;552;0;70400
3580;654;0;4318500
3580;678;0;130388
3580;687;0;8068800
3580;700;0;3900
3580;760;0;145500
3580;790;0;44693290
3580;8;0;290700
3580;814;0;3366300
3580;815;0;1183800
3580;85;0;3432801
3580;945;0;109200
3580;959;0;17338200
3580;964;0;56938500
3583;1587;0;1626600
3583;2008;0;44955
3583;2019;0;43600
3583;2302;0;24295.76
3583;2881;0;39260.7
3583;2936;0;16200
3583;310;0;14300
3583;3147;0;27570586
3583;3249;0;35880
3583;3539;0;5923296
3583;3670;0;3567917
3583;3716;0;20040
3583;3982;0;25874.1
3583;4156;0;529300
3583;4358;0;739100
3583;4523;0;6801300
3585;2085;0;1099645
3585;2639;0;513240
3585;2702;0;466700
3585;2938;0;625800
3585;4054;0;950500
3586;1003;0;327200
3586;1445;0;96300
3586;1600;0;7050900
3586;1934;0;3887000
3586;2037;0;446200
3586;242;0;30500
3586;2702;0;7617600
3586;310;0;273100
3586;3147;0;244300
3586;3222;0;789400
3586;3799;0;241200
3586;3881;0;28900
3586;4159;0;2729600
3586;4523;0;1689800
3586;5288;0;6289829.32
3586;657;0;1928000
3586;687;0;597400
3586;790;0;190800
3586;955;0;12061742.49
3586;964;0;189300
3592;1600;0;3868575
3592;2114;0;5161.2
3592;2702;0;1029000
3592;2772;0;41932
3592;3147;0;833300
3592;3157;0;956600
3592;3259;0;395588.42
3592;3360;0;178359
3592;3454;0;30409948.7
3592;3502;0;9153418
3592;3679;0;45400
3592;3718;0;4497100
3592;3881;0;907160
3592;3955;0;17986.15
3592;410;0;477500
3592;4164;0;2827745
3592;5004;0;867000
3592;75;0;68390
3592;85;0;488600
3601;1529;0;4800
3601;3222;0;86833.16
3601;3371;0;26700
3601;815;0;334700
361;1063;0;587400
361;1177;0;737400
361;1372;0;3552600
361;1427;0;2467000
361;1445;0;294100
361;15;0;2508137
361;1529;0;4076500
361;1600;0;17339100
361;1621;0;155662.5
361;165;0;4104600
361;1711;0;1692196.64
361;1846;0;3409400
361;1926;0;12141000
361;199;0;27372799.8
361;2032;0;8502620
361;2114;0;1679434.4
361;2153;0;36000
361;2181;0;31770200
361;229;0;31376900
361;2304;0;2508800
361;2305;0;1101500
361;2331;0;737200
361;2663;0;13824700
361;2702;0;12158893.61
361;2787;0;274200
361;2877;0;467300
361;296;0;1507100
361;3002;0;24290
361;3041;0;246422500
361;3093;0;2595500
361;310;0;1567300
361;3147;0;1237100
361;315;0;1738600
361;3222;0;10532600
361;3246;0;37712800
361;3304;0;193800
361;3628;0;4521800
361;3799;0;6829000
361;3881;0;600700
361;3906;0;972900
361;410;0;437700
361;4158;0;440900
361;4255;0;491263500
361;43;0;47400
361;4328;0;1068700
361;4454;0;560000
361;4523;0;25206499.63
361;4558;0;391900
361;481;0;399700
361;4867;0;378100
361;4946;0;3371300
361;5288;0;1203700
361;595;0;6299100
361;678;0;87000
361;687;0;15469500
361;790;0;36853719.52
361;8;0;26664
361;815;0;94175500
361;944;0;6840300
361;959;0;202800
361;964;0;7876000
3626;2637;0;8900
3626;2822;0;115100
3626;3147;0;10349.2
3626;3881;0;0
3626;3909;0;37800
3628;1397;0;2167300
3628;1623;0;20200
3628;1768;0;2005200
3628;2639;0;3113100
3628;2702;0;662747.2
3628;3353;0;49000
3628;3718;0;10325201.61
3628;3759;0;119600
3628;3836;0;531960
3628;3984;0;148800
3628;4226;0;245200
3628;535;0;27300
3628;824;0;706800
3635;148;0;1553896
3635;1600;0;1214118.72
3635;2399;0;199260
3635;2449;0;129632.15
3635;2702;0;0
3635;2891;0;103400
3635;3157;0;2420500
3635;3548;0;3739.83
3635;3592;0;375615
3635;3881;0;68965.26
3635;4130;0;5636.86
3635;4232;0;0
3635;4299;0;15190
3635;4498;0;85
3635;4628;0;2425980
3635;75;0;100
3644;1287;0;1556900
3644;1711;0;115888.32
3644;2037;0;29101.57
3644;3222;0;566266.5
3644;3601;0;30849.92
3644;744;0;360672
3667;1003;0;103875200
3667;103;0;18703.9
3667;1064;0;10267240
3667;1080;0;11276300
3667;11;0;77887400
3667;1177;0;1365200
3667;1269;0;1930900
3667;1287;0;1267800
3667;1303;0;7776000
3667;1389;0;1350700
3667;140;0;10100
3667;1445;0;731400
3667;15;0;24100
3667;1529;0;10100
3667;1600;0;38849822.95
3667;165;0;10926600
3667;1761;0;6720500
3667;1956;0;1962000
3667;199;0;6627700
3667;2004;0;3483541.65
3667;2304;0;105502200
3667;236;0;7400
3667;2374;0;3129900
3667;239;0;786800
3667;2593;0;11481600
3667;2663;0;1238200
3667;2702;0;84277300
3667;2772;0;9600
3667;279;0;527700
3667;2818;0;140000
3667;296;0;135290700
3667;3041;0;2200000
3667;3093;0;177870
3667;310;0;2081400
3667;3147;0;49563400
3667;3200;0;144800
3667;3222;0;82485700
3667;328;0;9177100
3667;329;0;571300
3667;3628;0;3393000
3667;368;0;224600
3667;3718;0;8032000
3667;3766;0;5172200
3667;3793;0;349861288.4
3667;3799;0;6318900
3667;3881;0;829300
3667;3942;0;5883293.4
3667;397;0;2425400
3667;4014;0;13404300
3667;410;0;415614
3667;4221;0;3922436
3667;4288;0;2320800
3667;4333;0;5923000
3667;4388;0;370000
3667;44;0;140000
3667;4426;0;1128700
3667;4520;0;55380
3667;4523;0;574600
3667;4553;0;2659276.72
3667;4558;0;716597.32
3667;4589;0;155054400
3667;4679;0;10669506
3667;4736;0;195000
3667;4788;0;1658600
3667;4792;0;1603400
3667;4813;0;774500
3667;4946;0;40000
3667;4996;0;1838800
3667;5288;0;44535800
3667;5356;0;1137244900
3667;536;0;19761288
3667;54;0;106100
3667;5406;0;978200
3667;545;0;2007700
3667;5518;0;7510000
3667;556;0;249600
3667;687;0;28175300
3667;693;0;1976500
3667;790;0;35688200
3667;8;0;2231500
3667;815;0;319925.8
3667;825;0;16872200
3667;927;0;935300
3667;959;0;10729200
3667;964;0;17418300
3670;1003;0;31900
3670;1185;0;123900
3670;2231;0;5154.3
3670;236;0;220422
3670;2849;0;5600
3670;3147;0;27127.86
3670;3222;0;426500
3670;3583;0;99900
3670;3982;0;834035.54
3670;4291;0;22500
3670;4523;0;166197.61
3670;4589;0;600
3670;543;0;216900
3670;964;0;0
3672;2304;0;6747200
3672;3541;0;148492.2
3672;3759;0;6822310
3672;3984;0;1350900
3672;4426;0;5588201.82
3679;1006;0;1300
3679;15;0;18900
3679;1600;0;1571900
3679;164;0;183820
3679;2312;0;115500
3679;2702;0;345900
3679;3147;0;10200
3679;3222;0;676100
3679;3454;0;427227
3679;3502;0;215028
3679;3881;0;699340
3679;3955;0;171510
3679;4164;0;753348.56
3679;4333;0;6913
368;143;0;248500
368;15;0;9343950.81
368;1600;0;1719800
368;206;0;2453913
368;2188;0;5857.21
368;3881;0;296800
368;927;0;3104460
3713;1064;0;3355100
3713;1269;0;3630100
3713;1529;0;782500
3713;1600;0;5480700
3713;2702;0;8170900
3713;2772;0;928400
3713;3093;0;4462825
3713;310;0;1079800
3713;3246;0;639792
3713;3667;0;4410900
3713;4083;0;900540
3713;4192;0;157100
3713;4221;0;5177000
3713;4393;0;935400
3713;4523;0;937100
3713;4946;0;2103700
3713;518;0;861384
3713;5288;0;18400
3716;1003;0;12620
3716;1177;0;0
3716;1178;0;1565000
3716;1943;0;82200
3716;2008;0;18000
3716;2435;0;363200
3716;2439;0;908300
3716;2702;0;824913.1
3716;2881;0;32175
3716;3096;0;19030100
3716;310;0;1377500
3716;3147;0;194187273.01
3716;3157;0;255700
3716;3249;0;132600
3716;3539;0;1523274.2
3716;3583;0;504349.56
3716;3670;0;206258.74
3716;3909;0;360200
3716;3982;0;869139
3716;4156;0;963394.72
3716;4358;0;150200
3716;4393;0;190700
3716;4523;0;3921100
3716;518;0;335928.64
3716;56;0;10000
3718;1064;0;1766400
3718;1069;0;1167400
3718;1160;0;3625400
3718;1185;0;1155400
3718;1309;0;265000
3718;1372;0;7778600
3718;1397;0;4351489.28
3718;1404;0;12470.43
3718;1445;0;9793000
3718;1496;0;518900
3718;15;0;198000
3718;1589;0;700500
3718;1600;0;19265600
3718;1680;0;7427561.85
3718;1768;0;7118700
3718;1877;0;10327100
3718;2010;0;154700
3718;2114;0;0
3718;2159;0;4333611.86
3718;2233;0;1743900
3718;2304;0;2363846.8
3718;2373;0;1148300
3718;2507;0;192100
3718;2573;0;592921
3718;2639;0;524130
3718;2663;0;141864.04
3718;2702;0;70680083.12
3718;279;0;83300
3718;2824;0;250433.5
3718;2883;0;786825
3718;2993;0;5322900
3718;3041;0;200
3718;3098;0;1060800
3718;310;0;75800
3718;3147;0;2431100
3718;3200;0;2712903.5
3718;3222;0;5545700
3718;3249;0;169400
3718;3302;0;9945
3718;3304;0;787900
3718;3353;0;2262017.11
3718;3442;0;4659500
3718;3447;0;5681016.01
3718;3490;0;694100
3718;3495;0;4460800
3718;3541;0;1813876.3
3718;3585;0;972413.55
3718;3628;0;6408299.9
3718;3672;0;1245200
3718;3759;0;1167077.2
3718;3793;0;550000
3718;3798;0;4682164
3718;3799;0;9495897.71
3718;3836;0;11691339.76
3718;3881;0;118700
3718;3909;0;172500
3718;3911;0;8912031.99
3718;3948;0;633924
3718;3955;0;85590
3718;398;0;583400
3718;3982;0;4917700
3718;3984;0;8044917.01
3718;4019;0;159800
3718;4054;0;188200
3718;410;0;119500
3718;4124;0;8993649.46
3718;4156;0;808000
3718;4158;0;628455
3718;4192;0;49750
3718;4226;0;5929048
3718;4293;0;1220200
3718;4426;0;2199728.53
3718;4459;0;22200
3718;4523;0;15000
3718;4558;0;73499.15
3718;4653;0;57800
3718;4767;0;414200
3718;4792;0;23100
3718;5288;0;14301000
3718;537;0;385400
3718;5550;0;29440400
3718;58;0;572300
3718;687;0;716400
3718;8;0;9111200
3718;815;0;363600
3718;824;0;2451822.83
3718;85;0;280600
3718;954;0;12034332.33
3718;959;0;2063400
3718;964;0;1297800
3719;2374;0;950748.3
3719;2702;0;173100
3719;3147;0;1800
3719;3304;0;1101900
3719;4156;0;120900
3719;5236;0;3562300
3719;5288;0;1037520
3719;687;0;530761
3725;114;0;720527.94
3725;1600;0;10267.18
3725;1690;0;80800
3725;2019;0;939200
3725;3106;0;502601
3725;3222;0;95800
3725;3548;0;286370
3725;3881;0;39222326
3725;3918;0;1386302.54
3725;4736;0;120000
3725;85;0;115530
3754;1006;0;0
3754;1121;0;72400
3754;1177;0;560200
3754;1287;0;1022300
3754;1600;0;1350200
3754;164;0;332400
3754;1690;0;2387400
3754;2702;0;48698360
3754;2938;0;5578100
3754;3002;0;1261600
3754;3016;0;1837324
3754;3093;0;279706
3754;310;0;140000
3754;3147;0;317600
3754;3222;0;757500
3754;3580;0;13521200
3754;3667;0;6779200
3754;3798;0;193338.66
3754;410;0;536200
3754;4523;0;621800
3754;4736;0;6719200
3754;54;0;0
3754;5726;0;433818
3754;654;0;2e+05
3754;790;0;1840000
3754;815;0;9400
3754;964;0;497520
3757;1494;0;222900
3757;2371;0;674200
3757;3147;0;12800
3757;3222;0;354500
3757;3353;0;33800
3757;3539;0;8500
3757;3909;0;9000
3759;1397;0;2813400
3759;1496;0;997900
3759;2573;0;459000
3759;2702;0;4646031.35
3759;2993;0;507600
3759;3147;0;2100
3759;3200;0;969900
3759;3302;0;1906700
3759;3541;0;250000
3759;3548;0;389836
3759;3672;0;71054.22
3759;3718;0;12598260
3759;3836;0;63300
3759;3911;0;1682009.62
3759;3948;0;691620
3759;3984;0;1308834
3759;4019;0;0
3759;4088;0;3147700
3759;4158;0;192250
3759;4226;0;704400
3759;4293;0;737900
3759;4393;0;27800
3759;4426;0;2949550.72
3759;4459;0;217500
3760;3304;0;524526.84
3760;3799;0;4025400
3760;4020;0;1325100
3760;5047;0;1249500
3760;5288;0;60500
3760;955;0;180700
3766;1177;0;1983500
3766;1309;0;42000
3766;1427;0;900
3766;15;0;25000
3766;1529;0;1281000
3766;1600;0;1430700
3766;1943;0;22586592
3766;2702;0;1964100
3766;3222;0;633200
3766;328;0;149700
3766;3548;0;0
3766;3635;0;55300
3766;3718;0;2599800
3766;3725;0;2756
3766;3881;0;1848474
3766;3990;0;1400.07
3766;410;0;16800
3766;4391;0;43100
3766;4523;0;383869.26
3766;5288;0;2805000
3766;964;0;149900
3793;1003;0;470020
3793;103;0;1797251.81
3793;1064;0;4672609.07
3793;1178;0;12044900
3793;1269;0;257762400
3793;1309;0;1439600
3793;1332;0;376800
3793;140;0;4671900
3793;1427;0;5540340
3793;1445;0;421600
3793;15;0;615400
3793;1529;0;40022676.6
3793;1565;0;8819700
3793;1600;0;53703937.5
3793;164;0;1869300
3793;165;0;5143200
3793;1711;0;1061700
3793;2037;0;55600
3793;2153;0;19000
3793;2159;0;2833300
3793;2259;0;381100
3793;2302;0;1445900
3793;2304;0;7593400
3793;2305;0;64000
3793;2312;0;823400
3793;2637;0;226900
3793;2663;0;1515500
3793;2702;0;52817900
3793;2772;0;9450500
3793;279;0;991400
3793;2832;0;18600
3793;2849;0;47400
3793;2877;0;8666303.68
3793;2956;0;25355700
3793;296;0;7608600
3793;2988;0;400
3793;3002;0;3758545
3793;3093;0;3160407.24
3793;310;0;135900
3793;3106;0;0
3793;3147;0;11498300
3793;3157;0;2823200
3793;3171;0;7734700
3793;3222;0;26511766.26
3793;3246;0;38520
3793;328;0;9500
3793;3304;0;6563100
3793;3539;0;1510100
3793;3541;0;85
3793;3580;0;1034884.79
3793;361;0;601400
3793;3667;0;1377631.64
3793;3718;0;630400
3793;3799;0;2952700
3793;3881;0;192600
3793;3942;0;492000
3793;395;0;605200
3793;410;0;281800
3793;4153;0;175000
3793;4156;0;656600
3793;4164;0;28700
3793;4221;0;11936000
3793;4333;0;6742300
3793;4388;0;9423200
3793;44;0;662000
3793;4454;0;142164
3793;4523;0;6200305.22
3793;4589;0;1097100
3793;4736;0;16484587.46
3793;4763;0;7732.56
3793;4792;0;10767505
3793;481;0;5622100
3793;4867;0;1940300
3793;4925;0;2000
3793;4946;0;52342257.4
3793;4971;0;1816500
3793;5087;0;23264100
3793;5288;0;59516900
3793;535;0;2865800
3793;536;0;181159000
3793;537;0;12268504
3793;5422;0;1015000
3793;654;0;1681600
3793;678;0;6309000
3793;687;0;2498150
3793;790;0;43870140
3793;814;0;1106200
3793;815;0;5769257.46
3793;85;0;1789700
3793;878;0;165600
3793;927;0;23475
3793;959;0;1497600
3793;964;0;15945800
3793;993;0;12720700
3798;1389;0;273400
3798;2702;0;3260800
3798;3984;0;377100
3798;4054;0;335975
3798;4558;0;588696.86
3799;1064;0;21899000
3799;1072;0;89700
3799;1177;0;5517800
3799;1445;0;5337400
3799;1600;0;17446000
3799;165;0;32800
3799;1943;0;3340800
3799;2019;0;4264700
3799;2079;0;10491200
3799;2304;0;789200
3799;2305;0;3000
3799;2371;0;272900
3799;2374;0;2249800
3799;242;0;3434500
3799;2439;0;2996900
3799;2571;0;2414300
3799;2663;0;9413400
3799;2702;0;11434900
3799;279;0;0
3799;2884;0;1757500
3799;2936;0;281000
3799;296;0;92928400
3799;2993;0;690500
3799;2994;0;3276.35
3799;3041;0;8812800
3799;3093;0;81130000
3799;3099;0;1679800
3799;310;0;194100
3799;3147;0;69255006
3799;3171;0;58500
3799;3222;0;43000
3799;3249;0;169200
3799;3300;0;450400
3799;3304;0;3960203
3799;3539;0;4493500
3799;3628;0;346300
3799;3718;0;12857600
3799;3719;0;1668594
3799;3759;0;395100
3799;3760;0;3200
3799;3912;0;2381100
3799;3946;0;46764
3799;4020;0;10128400
3799;410;0;111200
3799;4159;0;5453800
3799;4193;0;1272200
3799;4258;0;13242100
3799;43;0;5831500
3799;4454;0;10000
3799;4460;0;5339500
3799;4523;0;5205500
3799;4589;0;973600
3799;4736;0;11213200
3799;4740;0;356000
3799;4767;0;1703500
3799;481;0;1201900
3799;4817;0;697600
3799;4946;0;59200
3799;5125;0;51600
3799;5236;0;3840663.04
3799;5288;0;13391380
3799;5356;0;911400
3799;536;0;100
3799;5406;0;6753600
3799;5454;0;496400
3799;5695;0;902700
3799;687;0;2206200
3799;790;0;8092000
3799;945;0;16838600
3799;954;0;1244900
3799;964;0;789100
3836;1600;0;161200
3836;1768;0;583980
3836;2702;0;180200
3836;3353;0;457400
3836;3541;0;8160
3836;3718;0;599200
3836;4158;0;713185.3
3836;4426;0;247300
3836;4432;0;679742.88
386;15;0;43200
386;2787;0;367600
386;310;0;11400
386;3222;0;3741800
386;42;0;436100
386;4946;0;1754293.2
386;5125;0;216900
386;556;0;221900
3869;1064;0;60000
3869;1404;0;766600
3869;1427;0;50900
3869;1445;0;4052500
3869;1600;0;6602000
3869;1846;0;412857
3869;2008;0;3600
3869;2079;0;208300
3869;2227;0;500
3869;2435;0;13300
3869;2702;0;17823700
3869;310;0;3087000
3869;3147;0;9182500
3869;3157;0;2686200
3869;3222;0;1340800
3869;329;0;341300
3869;3371;0;226700
3869;3580;0;841000
3869;3754;0;38342700
3869;4520;0;226400
3869;4888;0;425700
3869;4946;0;98770
3869;5288;0;34046900
3869;536;0;8984300
3869;687;0;1773700
3869;790;0;50000
3869;959;0;1803200
387;1445;0;457900
387;1488;0;469280
387;4996;0;143200
3872;2702;0;540200
3872;678;0;24507100
388;1064;0;948300
388;1178;0;112000
388;1445;0;29200
388;1529;0;492800
388;2298;0;314700
388;2702;0;1222400
388;2818;0;331000
388;2988;0;581400
388;3147;0;287000
388;3222;0;875800
388;4153;0;60795400
388;4788;0;1926300
388;481;0;132900
388;5288;0;1956100
388;536;0;903009.5
388;815;0;43368
3881;1003;0;2700
3881;1006;0;194845.3
3881;103;0;64300
3881;1064;0;2002700
3881;114;0;42700
3881;1269;0;15740362.47
3881;1309;0;735296.5
3881;1427;0;1834315000
3881;1445;0;84200
3881;148;0;5964456.16
3881;15;0;891500
3881;1508;0;325500
3881;1600;0;917144023.55
3881;165;0;347400
3881;1863;0;1113300
3881;1943;0;3304100
3881;2019;0;5972904.59
3881;2094;0;0
3881;2114;0;1281971.79
3881;2168;0;58360.5
3881;2304;0;8504200
3881;2312;0;487276
3881;2381;0;2538138.87
3881;2449;0;368600
3881;2599;0;899312.96
3881;2647;0;2100
3881;2663;0;84051
3881;2702;0;140874215.28
3881;2710;0;6300
3881;2764;0;79481900
3881;2772;0;132809
3881;279;0;4554.92
3881;2832;0;728076
3881;2891;0;2073640
3881;2946;0;7350
3881;296;0;1212400
3881;3002;0;17010690.66
3881;3016;0;760700
3881;3093;0;15335900
3881;310;0;86600
3881;3106;0;4524713.79
3881;3147;0;157902655.04
3881;3157;0;3360234.72
3881;3222;0;17910426.44
3881;3259;0;29550
3881;3297;0;5487200
3881;3300;0;5111.46
3881;3360;0;879505.25
3881;3407;0;1417111.55
3881;3454;0;1027900
3881;3502;0;2268.94
3881;3548;0;26800
3881;3592;0;20410788.42
3881;3635;0;1941545.2
3881;3679;0;1258734
3881;3718;0;84280800
3881;3725;0;381472.29
3881;3766;0;19200
3881;3918;0;1868248.61
3881;3949;0;2040700
3881;3955;0;188348.1
3881;3982;0;28174.59
3881;3990;0;169920
3881;4025;0;183300
3881;4094;0;5130900.93
3881;410;0;0
3881;4153;0;3307100
3881;4164;0;45339900
3881;4198;0;911328.04
3881;4232;0;4954444.71
3881;4299;0;3572335.12
3881;4333;0;55993519.57
3881;4432;0;30474500
3881;4498;0;1850154
3881;4523;0;1463100
3881;4564;0;38200
3881;4597;0;59490
3881;4628;0;3092883
3881;4658;0;0
3881;4716;0;19855
3881;4736;0;235931300
3881;4771;0;2542311.86
3881;4904;0;3510
3881;4929;0;590717
3881;4954;0;3840720
3881;5004;0;6857622.28
3881;5028;0;309756
3881;5051;0;766707.7
3881;5071;0;0
3881;5288;0;139674210.27
3881;5356;0;2289500
3881;790;0;152442200
3881;8;0;520000
3881;815;0;4268452
3881;833;0;0
3881;85;0;42457116.63
3881;959;0;7754300
3881;964;0;18965900
389;104;0;559700
389;1600;0;502848
389;165;0;846500
389;4946;0;430000
389;760;0;774800
3909;1003;0;246700
3909;1494;0;1174730
3909;1600;0;1256100
3909;1931;0;884261.51
3909;1943;0;100
3909;2700;0;66500
3909;310;0;7662948
3909;3147;0;2278016.35
3909;3300;0;436800
3909;3302;0;13733352.9
3909;3670;0;57060
3909;3759;0;1001100
3909;3946;0;2103170.75
3909;395;0;73080
3909;3982;0;574800
3909;4017;0;19000
3909;4086;0;639479.1
3909;4156;0;4647600
3909;4391;0;335800
3909;4523;0;4698432.76
3909;4589;0;9387635.94
3909;685;0;121770
3909;821;0;768700
3909;881;0;800
3911;1309;0;216188
3911;1397;0;1195087.13
3911;1600;0;84480
3911;1768;0;5520343
3911;2085;0;1087854.5
3911;2159;0;535500
3911;2304;0;1945320
3911;2507;0;407215.47
3911;2573;0;51600
3911;2702;0;16185937.46
3911;2764;0;5606100
3911;310;0;671900
3911;3200;0;1191006
3911;3353;0;1069200
3911;3495;0;3043523
3911;3541;0;2157464.98
3911;3628;0;475069.4
3911;3672;0;173240.73
3911;3718;0;8608008.78
3911;3759;0;1808698.18
3911;3948;0;1238840.87
3911;3984;0;644500
3911;4019;0;368500
3911;4088;0;499900
3911;4158;0;5550831
3911;4226;0;119300
3911;4393;0;200400
3911;4426;0;3072817.13
3911;4523;0;32200
3911;4558;0;975515
3911;4653;0;40052
3911;58;0;264900
3911;824;0;4154050
3912;1003;0;181000
3912;103;0;5000
3912;1427;0;1419500
3912;1496;0;9911300
3912;165;0;998300
3912;2302;0;7600
3912;2304;0;2055300
3912;2663;0;838900
3912;2702;0;13716463.3
3912;2822;0;186900
3912;3099;0;210400
3912;3147;0;1626600
3912;3585;0;511800
3912;3793;0;848300
3912;3799;0;11100
3912;3881;0;0
3912;410;0;2108700
3912;4164;0;192200
3912;4293;0;4819800
3912;4946;0;3408600
3912;5288;0;338300
3912;687;0;222400
3912;790;0;354500
3912;954;0;1630800
3912;959;0;279300
3918;1309;0;1860200
3918;3147;0;169400
3918;3725;0;10200
3918;3881;0;126317.21
3918;4198;0;57400
3918;85;0;230600
3942;1529;0;20200
3942;3713;0;890000
3942;3793;0;446900
3942;410;0;0
3942;4221;0;9875900
3942;4523;0;185100
3942;481;0;1161100
3946;114;0;5099760
3946;1292;0;13700
3946;2008;0;1300640
3946;3147;0;1541723.88
3946;3909;0;36200
3946;3982;0;343300
3946;4333;0;750600
3946;821;0;1984021.67
3948;1600;0;978900
3948;2010;0;126200
3948;2304;0;571339.74
3948;239;0;114900
3948;2702;0;2112692.33
3948;3106;0;0
3948;3147;0;96000
3948;3200;0;3685200
3948;3400;0;770494.26
3948;3495;0;578700
3948;3718;0;15334820.34
3948;3759;0;2239300
3948;3911;0;7075796.97
3948;4124;0;58100
3948;4158;0;1039700
3948;4523;0;918000
3948;85;0;30200
3948;964;0;344900
3949;103;0;0
3949;1072;0;4554300
3949;1177;0;143100
3949;15;0;300
3949;1600;0;48376500
3949;1934;0;1148900
3949;2039;0;39500
3949;2305;0;646000
3949;242;0;465300
3949;2702;0;2651200
3949;3093;0;367100
3949;3099;0;11904700
3949;310;0;57900
3949;3222;0;6288900
3949;3304;0;1056677600
3949;3401;0;2910600
3949;4159;0;17841500
3949;4460;0;7230100
3949;4867;0;1908500
3949;5288;0;26922838.64
3949;5615;0;6046300
3949;5770;0;4281400
3949;955;0;15647400
3949;964;0;64800
395;1003;0;218800
395;236;0;244694.42
395;2637;0;800
395;310;0;38500
395;3147;0;258057446.66
395;53;0;4228791.9
395;543;0;10114058.67
395;685;0;104500
395;821;0;657915.11
3955;143;0;51930
3955;1600;0;3918300.54
3955;2772;0;132375
3955;3502;0;781743
3955;3592;0;7830
3955;3679;0;5297400
3955;3718;0;193722.48
3955;3725;0;13965
3955;3881;0;27157.6
3955;3918;0;56400
3955;4164;0;288796
3955;75;0;16078.79
3955;964;0;2172.5
397;103;0;0
397;1445;0;1878300
397;239;0;1099800
397;2663;0;439500
397;2702;0;73700
397;2822;0;49050
397;3222;0;3938900
397;3304;0;668700
397;54;0;366162
397;545;0;941219.7
397;56;0;3152615
397;687;0;20208617.2
397;823;0;361500
3979;3093;0;706600
3979;4736;0;274600
3979;85;0;917100
398;2702;0;429360
398;58;0;1385140
398;824;0;2983461.4
3982;1003;0;2002600
3982;1006;0;1014300
3982;148;0;85200
3982;15;0;10100
3982;1529;0;900
3982;1587;0;569600
3982;1600;0;3432500
3982;1623;0;0
3982;2008;0;1072900
3982;2231;0;15900
3982;2439;0;45720
3982;2571;0;64100
3982;2702;0;90200
3982;2822;0;450900
3982;2881;0;744700
3982;310;0;570200
3982;3147;0;2952188.6
3982;3171;0;262200
3982;3539;0;1148931
3982;3670;0;739204
3982;3716;0;4589380
3982;3718;0;400500
3982;3909;0;1804900
3982;395;0;363300
3982;4156;0;311246.03
3982;4190;0;1406575.46
3982;4358;0;128000
3982;4523;0;6396755.9
3982;4589;0;748700
3982;4621;0;100600
3982;952;0;6783
3984;1294;0;556400
3984;1397;0;2775500
3984;1600;0;2114100
3984;1680;0;179795
3984;1768;0;336400
3984;1853;0;276815
3984;1933;0;3787900
3984;2010;0;73814.76
3984;2153;0;6336700
3984;2233;0;0
3984;2702;0;25044437.54
3984;310;0;914100
3984;3200;0;5660460
3984;3495;0;597400
3984;3628;0;9405900
3984;3716;0;22100
3984;3718;0;43181482.69
3984;3759;0;10551000
3984;3798;0;358700
3984;3836;0;134208
3984;3911;0;705500
3984;4054;0;12700
3984;4088;0;8617400
3984;4124;0;4027181.96
3984;4226;0;83040
3984;4293;0;10731500
3984;4426;0;15093700
3984;4558;0;1691300
3990;1600;0;23733
3990;2832;0;69200
3990;3502;0;183120
3990;3548;0;336700
3990;3766;0;579850
3990;3881;0;7110
3990;4198;0;293680
3990;4299;0;389565
4017;1600;0;1710900
4017;310;0;384100
4017;3147;0;6218.79
4017;3302;0;514500
4017;3311;0;397300
4017;700;0;3728.68
4019;1397;0;3018208.16
4019;2159;0;1524837.5
4019;2702;0;47800
4019;3672;0;65800
4019;4088;0;1292892.5
4019;4426;0;21954.39
4019;4523;0;79207.2
4019;954;0;2123374.5
